user_id,risk,label,pv_cnt,cart_cnt,fav_cnt,buy_cnt,act_days,cat_width,recency,tenure,buy_rate,cart_fav,cart_buy_ratio
181997,0.4558846620101315,0,3,0,0,2,2,2,5,1,1.0,0,0.0
181999,0.5970528774171378,0,90,0,4,2,6,20,1,5,0.3333333333333333,4,2.0
182009,0.5985744376240187,1,35,1,1,1,5,19,1,4,0.2,2,2.0
182019,0.6031811223684269,1,119,3,0,2,3,33,4,2,0.6666666666666666,3,1.5
182041,0.5634705778965194,1,48,0,0,2,5,17,1,5,0.4,0,0.0
182091,0.5394821342950644,1,42,4,0,3,4,16,2,3,0.75,4,1.3333333333333333
182100,0.6066352011918041,1,17,0,0,1,2,7,1,1,0.5,0,0.0
182113,0.5921798687822315,1,15,0,4,1,4,9,3,3,0.25,4,4.0
182122,0.5272530374698712,0,6,2,0,1,2,5,1,1,0.5,2,2.0
182133,0.48589679474179387,1,140,3,2,4,6,25,1,5,0.6666666666666666,5,1.25
182137,0.5586028271786568,1,90,20,1,2,5,30,2,4,0.4,21,10.5
182138,0.6140871470636334,1,131,0,9,2,5,25,1,5,0.4,9,4.5
182148,0.5920144137261028,1,281,2,0,2,5,27,1,5,0.4,2,1.0
182156,0.4552173240492082,0,62,2,0,5,5,20,2,4,1.0,2,0.4
182169,0.5008104443233409,0,9,0,0,2,3,6,1,5,0.6666666666666666,0,0.0
182182,0.502650831613783,0,36,0,0,3,6,13,1,5,0.5,0,0.0
182193,0.5724741087482801,1,50,0,6,3,5,19,1,5,0.6,6,2.0
182204,0.5536068632139137,0,38,1,0,2,6,15,1,5,0.3333333333333333,1,0.5
182205,0.5496140935554773,1,33,0,0,2,3,18,1,4,0.6666666666666666,0,0.0
182219,0.486397976429231,1,171,25,1,9,6,53,1,5,1.5,26,2.888888888888889
182257,0.5916924868832005,1,13,0,4,1,5,11,1,5,0.2,4,4.0
182262,0.6290743516114687,1,56,2,8,1,3,30,1,5,0.3333333333333333,10,10.0
182270,0.62977151690271,0,99,6,0,1,6,22,1,5,0.16666666666666666,6,6.0
182272,0.6165352435294102,1,48,4,0,1,6,16,1,5,0.16666666666666666,4,4.0
182278,0.5832687942731184,1,17,0,0,2,5,6,2,4,0.4,0,0.0
182284,0.5970964097978061,1,22,1,1,1,4,13,1,5,0.25,2,2.0
182285,0.7020665589264555,0,219,0,2,1,6,30,1,5,0.16666666666666666,2,2.0
182303,0.5830150522505168,1,78,2,4,2,6,33,1,5,0.3333333333333333,6,3.0
182309,0.4033499909414756,0,50,14,0,5,6,40,1,5,0.8333333333333334,14,2.8
182310,0.5278068674264951,0,109,3,6,3,5,31,1,5,0.6,9,3.0
182328,0.564512045580304,0,4,0,1,1,3,4,2,4,0.3333333333333333,1,1.0
182329,0.16686806022807554,0,17,0,3,12,6,26,1,5,2.0,3,0.25
182331,0.6007569511125107,1,119,6,11,3,6,20,1,5,0.5,17,5.666666666666667
182352,0.5478402527914367,0,44,1,0,2,3,16,2,4,0.6666666666666666,1,0.5
182353,0.6457430770963932,1,15,1,0,1,6,9,1,5,0.16666666666666666,1,1.0
182366,0.6393403704928864,1,194,5,12,2,6,24,1,5,0.3333333333333333,17,8.5
182371,0.6502957606499643,1,299,1,8,1,6,29,1,5,0.16666666666666666,9,9.0
182409,0.3806152018302495,0,230,7,0,7,6,34,1,5,1.1666666666666667,7,1.0
182419,0.3077339534519456,0,113,11,9,14,6,55,1,5,2.3333333333333335,20,1.4285714285714286
182437,0.568674267742189,1,4,0,1,1,3,5,1,5,0.3333333333333333,1,1.0
182439,0.5468100266444109,0,57,9,2,3,6,28,1,5,0.5,11,3.6666666666666665
182444,0.6096407190224427,0,10,0,0,1,3,5,1,4,0.3333333333333333,0,0.0
182451,0.5823176769454257,1,15,0,4,1,6,8,1,5,0.16666666666666666,4,4.0
182459,0.5307700409072531,1,41,0,1,3,4,11,1,5,0.75,1,0.3333333333333333
182488,0.5847733778381506,1,20,11,0,1,4,14,1,4,0.25,11,11.0
182493,0.49655195020577,0,0,0,0,1,1,1,6,0,1.0,0,0.0
182509,0.5871371839996818,1,57,2,11,1,6,17,1,5,0.16666666666666666,13,13.0
182516,0.5114169922035463,1,7,0,0,2,3,4,3,2,0.6666666666666666,0,0.0
182530,0.5550479643512617,0,29,1,0,2,5,10,1,4,0.4,1,0.5
182544,0.6593687486727119,1,96,0,0,1,5,38,1,5,0.2,0,0.0
182549,0.5776674621921722,1,35,8,0,2,6,9,1,5,0.3333333333333333,8,4.0
182558,0.5411527926769992,0,6,0,0,1,2,4,1,5,0.5,0,0.0
182567,0.574502300798113,1,30,0,0,2,5,18,1,4,0.4,0,0.0
182579,0.43663178741833225,0,208,21,1,7,6,44,1,5,1.1666666666666667,22,3.142857142857143
182593,0.642773331036771,1,27,1,0,1,6,17,1,5,0.16666666666666666,1,1.0
182606,0.6835159355316164,1,149,3,0,1,6,19,1,5,0.16666666666666666,3,3.0
182619,0.4130663561814782,1,63,1,0,4,5,39,1,5,0.8,1,0.25
182620,0.5895505514276653,0,79,7,1,1,6,33,1,5,0.16666666666666666,8,8.0
182622,0.41367516054280745,0,200,8,0,6,6,68,1,5,1.0,8,1.3333333333333333
182624,0.5997616754260728,1,6,0,0,1,2,2,5,1,0.5,0,0.0
182643,0.5936370048571105,0,26,1,7,1,5,12,1,5,0.2,8,8.0
182644,0.5831819995052713,1,42,4,0,2,3,8,1,3,0.6666666666666666,4,2.0
182653,0.5871858238011405,1,102,3,10,2,5,24,1,5,0.4,13,6.5
182660,0.5559632776072991,0,45,8,1,2,5,23,2,4,0.4,9,4.5
182667,0.5770834015879664,0,29,1,2,2,6,15,1,5,0.3333333333333333,3,1.5
182707,0.4604134438214167,0,50,0,1,4,5,18,1,4,0.8,1,0.25
182723,0.5693443614825439,1,53,0,8,2,3,23,1,5,0.6666666666666666,8,4.0
182742,0.5257990400526844,0,4,4,0,1,3,6,1,5,0.3333333333333333,4,4.0
182752,0.41286018051939277,1,32,5,0,6,6,17,1,5,1.0,5,0.8333333333333334
182758,0.6007291231578926,0,69,2,0,1,5,26,1,4,0.2,2,2.0
182762,0.5233922890502488,0,63,4,0,3,5,27,2,4,0.6,4,1.3333333333333333
182778,0.5873499076692825,1,61,10,0,2,6,10,1,5,0.3333333333333333,10,5.0
182784,0.6037500377838385,0,73,0,6,1,6,32,1,5,0.16666666666666666,6,6.0
182797,0.5532035517736671,1,94,31,0,1,6,31,1,5,0.16666666666666666,31,31.0
182814,0.568274707359479,1,10,1,0,1,1,5,1,0,1.0,1,1.0
182820,0.6201549176840155,1,6,2,0,1,3,4,1,3,0.3333333333333333,2,2.0
182825,0.562324991389961,0,35,4,0,2,3,19,2,2,0.6666666666666666,4,2.0
182837,0.5468493188354167,0,42,2,2,3,6,20,1,5,0.5,4,1.3333333333333333
182843,0.5657519106820489,0,16,2,0,1,2,6,1,2,0.5,2,2.0
182846,0.5746475628401654,0,31,1,2,2,6,17,1,5,0.3333333333333333,3,1.5
182849,0.589255255973748,0,33,0,6,1,5,12,2,4,0.2,6,6.0
182854,0.44111886602344197,0,0,2,0,1,1,3,2,0,1.0,2,2.0
182889,0.5708095700659419,1,9,5,0,1,5,6,1,5,0.2,5,5.0
182900,0.42166402929501134,0,184,29,0,1,6,22,1,5,0.16666666666666666,29,29.0
182913,0.6139259828535512,1,43,2,0,1,4,6,2,4,0.25,2,2.0
182916,0.5824992427486836,1,20,5,0,2,4,11,1,5,0.5,5,2.5
182936,0.5916263723388515,0,55,3,1,1,5,11,1,5,0.2,4,4.0
182939,0.586110596023461,1,116,9,0,3,4,14,1,4,0.75,9,3.0
182942,0.5510797703674518,1,189,9,4,3,5,36,2,4,0.6,13,4.333333333333333
182943,0.5800878510669333,0,37,0,4,2,6,18,1,5,0.3333333333333333,4,2.0
182947,0.5106450720387613,1,38,1,0,3,6,19,1,5,0.5,1,0.3333333333333333
182952,0.46229145826222134,0,45,6,0,4,6,20,1,5,0.6666666666666666,6,1.5
182953,0.4048396449623567,0,4,3,0,1,1,1,1,0,1.0,3,3.0
182969,0.6439613164556821,1,26,1,0,1,4,9,2,3,0.25,1,1.0
182973,0.5598899903734408,1,6,0,0,1,2,4,4,1,0.5,0,0.0
182975,0.5849302981845399,0,243,4,1,2,6,49,1,5,0.3333333333333333,5,2.5
182986,0.5737325243732031,0,47,3,0,2,6,15,1,5,0.3333333333333333,3,1.5
182988,0.5400400165072443,1,53,5,0,3,4,14,1,5,0.75,5,1.6666666666666667
182999,0.6011821015772948,0,57,3,6,1,4,18,3,3,0.25,9,9.0
183019,0.5937786660258394,0,40,6,0,2,6,18,1,5,0.3333333333333333,6,3.0
183026,0.5796635881968291,1,65,1,2,2,6,21,1,5,0.3333333333333333,3,1.5
183030,0.6064693945654032,1,38,0,6,1,6,22,1,5,0.16666666666666666,6,6.0
183041,0.4891086598153271,0,48,16,0,2,6,15,1,5,0.3333333333333333,16,8.0
183046,0.44626988260810785,1,83,2,0,4,6,21,1,5,0.6666666666666666,2,0.5
183051,0.6661635240851973,0,129,2,0,1,6,22,1,5,0.16666666666666666,2,2.0
183054,0.4646468839505912,0,53,4,0,4,5,12,1,5,0.8,4,1.0
183062,0.6289262938005956,1,23,0,0,1,6,13,1,5,0.16666666666666666,0,0.0
183068,0.5435618607349789,0,23,1,0,2,5,13,1,5,0.4,1,0.5
183080,0.5459217451856984,0,38,1,0,2,3,20,1,4,0.6666666666666666,1,0.5
183089,0.5522535519016081,0,38,1,1,2,5,24,2,4,0.4,2,1.0
183097,0.5400029523109339,1,71,1,0,2,3,29,1,2,0.6666666666666666,1,0.5
183111,0.5868646168079651,1,11,1,0,1,2,5,2,1,0.5,1,1.0
183130,0.5762604262123552,1,46,2,0,2,4,9,1,5,0.5,2,1.0
183145,0.6087606778938318,1,86,6,1,1,5,14,1,5,0.2,7,7.0
183150,0.618950880856965,1,33,2,0,1,4,14,2,4,0.25,2,2.0
183156,0.6673242579481349,1,4,0,0,1,3,2,1,2,0.3333333333333333,0,0.0
183157,0.5475700299434509,0,138,21,0,1,6,25,1,5,0.16666666666666666,21,21.0
183159,0.5443020442751143,0,5,1,0,1,2,4,1,3,0.5,1,1.0
183177,0.4440421003796185,0,70,0,0,4,5,24,1,5,0.8,0,0.0
183181,0.499340283375318,0,73,14,0,2,4,19,1,5,0.5,14,7.0
183183,0.4504784588945775,0,50,3,0,4,6,15,1,5,0.6666666666666666,3,0.75
183193,0.5933674322402589,0,138,0,16,1,5,24,1,5,0.2,16,16.0
183196,0.5526779034931893,0,35,0,0,2,5,9,1,5,0.4,0,0.0
183204,0.5716687788407652,1,44,7,2,2,6,17,1,5,0.3333333333333333,9,4.5
183220,0.6243357085699214,0,39,3,0,1,6,19,1,5,0.16666666666666666,3,3.0
183221,0.5671665191494923,1,108,4,0,2,5,26,2,4,0.4,4,2.0
183223,0.6079465337394848,1,35,7,0,1,6,11,1,5,0.16666666666666666,7,7.0
183226,0.6389781030309412,1,15,1,0,1,4,11,2,4,0.25,1,1.0
183234,0.5872986285390621,0,32,8,0,1,6,19,1,5,0.16666666666666666,8,8.0
183235,0.6042474713703664,1,7,0,0,1,4,6,1,5,0.25,0,0.0
183243,0.6060380413680215,1,41,2,0,1,2,10,1,2,0.5,2,2.0
183247,0.5306337101806405,1,24,0,0,2,3,6,3,2,0.6666666666666666,0,0.0
183251,0.6175757861227319,1,20,0,0,2,1,5,1,0,2.0,0,0.0
183253,0.4637511114804507,1,25,2,0,4,6,12,1,5,0.6666666666666666,2,0.5
183265,0.623446036054564,1,88,4,0,1,6,24,1,5,0.16666666666666666,4,4.0
183266,0.6153091298892961,1,84,1,8,2,6,23,1,5,0.3333333333333333,9,4.5
183271,0.5533442175748758,0,95,7,0,3,6,19,1,5,0.5,7,2.3333333333333335
183278,0.5937838967832144,1,80,2,4,1,5,30,1,5,0.2,6,6.0
183281,0.5560332930661359,0,185,11,0,2,6,24,1,5,0.3333333333333333,11,5.5
183288,0.5666131821818793,1,50,4,1,3,5,24,1,4,0.6,5,1.6666666666666667
183326,0.5760219888451303,1,74,3,0,2,6,16,1,5,0.3333333333333333,3,1.5
183327,0.6199868833772068,1,122,3,4,1,6,32,1,5,0.16666666666666666,7,7.0
183328,0.6074372432345705,1,87,1,3,1,6,32,1,5,0.16666666666666666,4,4.0
183332,0.6289567538310243,1,46,1,0,1,5,20,1,5,0.2,1,1.0
183346,0.6391056610010802,1,18,0,0,1,4,10,2,4,0.25,0,0.0
183347,0.610311274007006,1,100,5,7,1,5,33,1,5,0.2,12,12.0
183358,0.458791624121465,0,15,2,0,4,3,5,1,5,1.3333333333333333,2,0.5
183359,0.649246067391946,1,26,0,0,1,4,3,1,5,0.25,0,0.0
183378,0.4151547969135202,0,29,0,0,4,5,11,1,5,0.8,0,0.0
183390,0.620331589327478,0,21,0,0,1,4,10,1,5,0.25,0,0.0
183397,0.6209562007823676,1,21,0,1,1,4,14,1,5,0.25,1,1.0
183398,0.6605366337255764,1,14,8,0,1,2,13,5,1,0.5,8,8.0
183399,0.298700038400093,1,118,12,1,11,6,39,1,5,1.8333333333333333,13,1.1818181818181819
183409,0.5811472102714624,0,216,5,3,1,5,39,2,4,0.2,8,8.0
183431,0.6134099056128138,1,76,3,6,1,6,24,1,5,0.16666666666666666,9,9.0
183435,0.5714215823718665,0,19,0,3,1,3,12,1,5,0.3333333333333333,3,3.0
183451,0.4333075540454727,1,160,6,1,5,6,32,1,5,0.8333333333333334,7,1.4
183465,0.4775306126222891,1,136,16,0,5,6,28,1,5,0.8333333333333334,16,3.2
183471,0.5016357911336324,1,159,17,0,2,5,24,1,5,0.4,17,8.5
183472,0.5144613958757875,1,11,0,2,3,5,6,2,4,0.6,2,0.6666666666666666
183481,0.5870591008092771,1,16,0,2,1,4,10,1,5,0.25,2,2.0
183508,0.6350433111223268,1,54,0,0,1,5,10,2,4,0.2,0,0.0
183518,0.579827146384386,0,98,4,0,2,4,19,1,4,0.5,4,2.0
183524,0.5852565920189918,1,71,4,0,2,6,20,1,5,0.3333333333333333,4,2.0
183557,0.6233177425220616,1,77,6,0,1,6,22,1,5,0.16666666666666666,6,6.0
183558,0.6396822778811447,1,14,1,0,1,4,13,2,4,0.25,1,1.0
183568,0.6239855471730039,0,25,2,0,1,4,19,2,3,0.25,2,2.0
183574,0.43353339032792915,0,64,5,0,4,5,26,2,4,0.8,5,1.25
183592,0.6187750080251879,1,23,0,0,1,4,9,1,5,0.25,0,0.0
183593,0.536581722753218,1,25,1,0,3,5,11,2,4,0.6,1,0.3333333333333333
183594,0.6360798771647266,1,47,1,0,1,5,19,2,4,0.2,1,1.0
183598,0.4745086596147872,1,15,0,0,3,4,7,1,4,0.75,0,0.0
183652,0.6112571101591923,1,49,1,3,1,4,13,1,3,0.25,4,4.0
183661,0.5163819070140102,0,42,1,0,3,6,12,1,5,0.5,1,0.3333333333333333
183670,0.6086353669198633,0,3,0,0,1,3,4,3,3,0.3333333333333333,0,0.0
183684,0.6251019252052524,1,43,1,0,1,5,6,1,4,0.2,1,1.0
183688,0.6346353185774418,0,15,0,0,1,5,8,1,5,0.2,0,0.0
183690,0.5370820319606924,1,11,0,0,2,2,9,1,3,1.0,0,0.0
183691,0.5794033676136037,0,16,2,0,1,5,10,1,5,0.2,2,2.0
183709,0.5915404703634146,1,20,4,0,1,5,10,1,4,0.2,4,4.0
183729,0.6220253839131628,1,55,6,0,1,5,20,2,4,0.2,6,6.0
183740,0.5446673228997996,1,171,20,8,9,5,30,1,4,1.8,28,3.111111111111111
183749,0.6252240958302624,0,19,0,1,1,4,14,3,3,0.25,1,1.0
183752,0.5984212290077806,0,78,5,6,1,5,33,1,5,0.2,11,11.0
183776,0.5768614677356649,1,6,0,0,2,5,4,1,5,0.4,0,0.0
183781,0.5612470367364362,0,165,0,9,3,6,66,1,5,0.5,9,3.0
183788,0.5735259689444409,1,58,2,4,2,5,15,1,4,0.4,6,3.0
183794,0.34017473722240416,0,151,12,1,10,5,28,1,5,2.0,13,1.3
183802,0.5421881005498232,0,79,0,0,3,3,18,2,3,1.0,0,0.0
183806,0.5809419201050762,1,33,2,0,2,4,6,2,4,0.5,2,1.0
183848,0.4478743185282989,0,37,5,0,4,5,18,2,4,0.8,5,1.25
183850,0.5803103801157261,1,118,8,0,3,6,27,1,5,0.5,8,2.6666666666666665
183861,0.44125980513027147,0,87,5,0,4,6,25,1,5,0.6666666666666666,5,1.25
183874,0.48894804114898677,1,46,3,6,5,6,15,1,5,0.8333333333333334,9,1.8
183875,0.5190532054827339,1,36,17,2,2,6,23,1,5,0.3333333333333333,19,9.5
183878,0.46376619976555283,0,192,13,0,6,5,18,1,4,1.2,13,2.1666666666666665
183888,0.6233688583986142,1,76,0,3,1,6,26,1,5,0.16666666666666666,3,3.0
183893,0.5736471538016943,0,106,9,0,1,5,38,2,4,0.2,9,9.0
183928,0.49871568958557605,1,50,14,0,7,6,15,1,5,1.1666666666666667,14,2.0
183933,0.556888207767882,0,124,8,0,3,5,28,2,4,0.6,8,2.6666666666666665
183937,0.5586969695375675,1,14,1,0,2,6,14,1,5,0.3333333333333333,1,0.5
183939,0.43599821719746007,0,28,0,2,4,5,16,1,5,0.8,2,0.5
183947,0.623939533063823,0,28,4,0,1,4,14,3,3,0.25,4,4.0
183950,0.5430286754843834,1,310,12,0,5,6,45,1,5,0.8333333333333334,12,2.4
183961,0.6146974429525803,0,151,9,3,1,4,27,2,4,0.25,12,12.0
183966,0.5903138867280908,1,217,0,0,2,6,40,1,5,0.3333333333333333,0,0.0
183967,0.5581175503760668,1,21,3,0,2,4,13,2,4,0.5,3,1.5
183973,0.4629458880200982,1,111,9,1,5,5,40,1,4,1.0,10,2.0
183976,0.4534349970966029,0,146,12,1,4,6,53,1,5,0.6666666666666666,13,3.25
183982,0.475428940796103,0,30,15,1,2,5,20,1,5,0.4,16,8.0
183987,0.6083094952038264,1,175,18,0,1,6,28,1,5,0.16666666666666666,18,18.0
184018,0.3294467866184676,0,81,12,15,8,3,15,1,4,2.6666666666666665,27,3.375
184038,0.5040132837647286,0,3,1,0,1,2,4,3,2,0.5,1,1.0
184041,0.6553607643427074,1,72,1,0,1,6,23,1,5,0.16666666666666666,1,1.0
184047,0.6133987763911432,1,49,6,0,1,6,28,1,5,0.16666666666666666,6,6.0
184054,0.5198131225825435,0,79,2,0,3,6,36,1,5,0.5,2,0.6666666666666666
184062,0.4893403320829045,1,91,2,0,4,4,19,1,5,1.0,2,0.5
184084,0.44783242423001013,0,52,9,0,5,6,25,1,5,0.8333333333333334,9,1.8
184086,0.5521312097625385,0,27,1,0,2,4,10,1,5,0.5,1,0.5
184087,0.4952234712510465,0,115,20,0,3,6,24,1,5,0.5,20,6.666666666666667
184091,0.41796484739512496,1,132,13,0,7,6,29,1,5,1.1666666666666667,13,1.8571428571428572
184093,0.6087747587688307,1,81,0,7,1,5,21,1,5,0.2,7,7.0
184112,0.5763663633293784,0,199,8,1,3,6,33,1,5,0.5,9,3.0
184115,0.4712595740710258,1,99,3,0,4,6,24,1,5,0.6666666666666666,3,0.75
184117,0.5493273733292328,0,53,10,0,2,6,27,1,5,0.3333333333333333,10,5.0
184131,0.5844665770135028,1,15,1,1,1,3,11,1,5,0.3333333333333333,2,2.0
184143,0.5710264518348619,1,1,0,0,1,2,2,2,1,0.5,0,0.0
184190,0.601969919774616,0,142,0,25,2,6,32,1,5,0.3333333333333333,25,12.5
184199,0.6330934536673848,1,332,0,1,5,6,47,1,5,0.8333333333333334,1,0.2
184215,0.5565846040446101,0,18,0,0,2,5,9,1,5,0.4,0,0.0
184221,0.6596968379960821,1,101,0,10,1,6,48,1,5,0.16666666666666666,10,10.0
184257,0.5515636978193934,0,116,10,0,3,5,24,1,5,0.6,10,3.3333333333333335
184280,0.5221620754046965,1,80,0,2,3,6,27,1,5,0.5,2,0.6666666666666666
184286,0.47738235449228306,0,14,3,0,3,3,10,3,3,1.0,3,1.0
184294,0.4933707194284027,1,80,1,0,3,6,29,1,5,0.5,1,0.3333333333333333
184298,0.5677301175790596,0,40,5,0,2,5,12,2,4,0.4,5,2.5
184313,0.47875729591107974,1,70,5,9,4,6,23,1,5,0.6666666666666666,14,3.5
184330,0.5521385732017189,0,57,1,0,2,5,7,1,5,0.4,1,0.5
184369,0.5805132739684483,1,8,1,0,1,2,5,2,4,0.5,1,1.0
184378,0.6317431202578511,0,4,0,0,1,4,3,3,3,0.25,0,0.0
184379,0.5389638358979795,0,35,8,0,3,5,16,2,4,0.6,8,2.6666666666666665
184383,0.6203422650233107,1,39,1,0,1,4,11,1,5,0.25,1,1.0
184398,0.5905929117729908,0,11,0,0,1,2,3,1,3,0.5,0,0.0
184406,0.6046884470970393,1,64,1,7,1,5,24,1,5,0.2,8,8.0
184418,0.63008424126529,1,54,6,0,1,6,23,1,5,0.16666666666666666,6,6.0
184428,0.5723436883820874,0,132,0,14,2,4,23,2,3,0.5,14,7.0
184431,0.6500659006934822,1,39,1,0,1,6,23,1,5,0.16666666666666666,1,1.0
184437,0.6066016232430116,0,107,1,0,1,6,28,1,5,0.16666666666666666,1,1.0
184442,0.53297677969765,1,11,0,1,1,1,5,6,0,1.0,1,1.0
184446,0.49443369480822325,0,3,0,0,1,2,4,3,3,0.5,0,0.0
184465,0.5739042595860234,0,12,1,3,2,6,12,1,5,0.3333333333333333,4,2.0
184474,0.6150509535011008,0,99,0,5,1,6,26,1,5,0.16666666666666666,5,5.0
184481,0.6290785994623175,1,62,4,0,1,3,15,1,2,0.3333333333333333,4,4.0
184484,0.5801551991403684,0,74,3,0,1,5,7,1,4,0.2,3,3.0
184487,0.5669437334322442,0,129,20,0,1,5,32,1,4,0.2,20,20.0
184496,0.5444386501649415,1,54,2,0,3,4,15,2,3,0.75,2,0.6666666666666666
184511,0.4814009419028818,1,36,0,0,5,4,8,2,3,1.25,0,0.0
184512,0.5558292237642583,1,31,1,0,2,6,14,1,5,0.3333333333333333,1,0.5
184518,0.6035588061268357,1,18,0,0,1,2,9,1,1,0.5,0,0.0
184520,0.4077279589680769,1,7,0,3,4,5,9,2,4,0.8,3,0.75
184547,0.5792598319166725,0,26,2,0,1,6,8,1,5,0.16666666666666666,2,2.0
184556,0.5166660061521043,0,27,1,3,3,6,18,1,5,0.5,4,1.3333333333333333
184559,0.5603951212152053,0,64,10,0,1,3,27,1,3,0.3333333333333333,10,10.0
184573,0.489643863293297,0,8,4,0,1,2,4,1,5,0.5,4,4.0
184577,0.5906542669659236,1,18,0,6,1,4,11,1,5,0.25,6,6.0
184582,0.5392576275147799,0,9,3,0,1,6,9,1,5,0.16666666666666666,3,3.0
184603,0.5304610061314957,0,87,4,0,3,6,30,1,5,0.5,4,1.3333333333333333
184629,0.6630232199443488,1,228,0,5,1,6,68,1,5,0.16666666666666666,5,5.0
184650,0.5560685454289004,1,75,0,1,2,5,17,2,4,0.4,1,0.5
184654,0.4732506241006543,0,148,21,0,5,6,60,1,5,0.8333333333333334,21,4.2
184657,0.5791775828659476,0,50,6,0,2,5,12,1,5,0.4,6,3.0
184677,0.584980947118513,1,102,15,0,3,4,23,1,5,0.75,15,5.0
184687,0.6088898610598044,1,89,1,6,1,5,17,1,5,0.2,7,7.0
184692,0.5321378390632459,0,43,10,0,1,2,18,1,3,0.5,10,10.0
184701,0.6248369135594615,0,48,2,1,1,6,22,1,5,0.16666666666666666,3,3.0
184702,0.643421467197038,1,97,0,31,3,5,42,1,4,0.6,31,10.333333333333334
184703,0.6746417242081185,1,146,0,3,1,6,17,1,5,0.16666666666666666,3,3.0
184714,0.5993117193842145,1,26,2,0,1,4,13,1,5,0.25,2,2.0
184723,0.6260213667263324,0,34,1,0,1,3,15,2,3,0.3333333333333333,1,1.0
184742,0.6115349483728822,0,35,1,0,1,3,2,2,3,0.3333333333333333,1,1.0
184756,0.5627037236005268,0,55,1,0,2,4,11,1,5,0.5,1,0.5
184773,0.5357866982321028,1,6,0,0,2,2,3,1,2,1.0,0,0.0
184780,0.5553464529211609,0,37,0,0,2,3,18,1,4,0.6666666666666666,0,0.0
184793,0.5408371774165337,0,52,9,0,3,4,13,1,4,0.75,9,3.0
184797,0.5975991485410177,1,147,2,0,2,6,22,1,5,0.3333333333333333,2,1.0
184798,0.6274620070344037,1,23,0,0,1,3,4,1,4,0.3333333333333333,0,0.0
184804,0.4836938303454589,0,22,0,0,3,3,7,2,4,1.0,0,0.0
184805,0.26224387206983935,0,47,0,0,22,1,17,6,0,22.0,0,0.0
184813,0.5145378372322227,0,82,1,1,3,6,33,1,5,0.5,2,0.6666666666666666
184815,0.6301755933014654,1,44,0,0,1,4,12,1,5,0.25,0,0.0
184822,0.44393861996484607,0,56,6,1,6,6,21,1,5,1.0,7,1.1666666666666667
184840,0.5686632932552521,1,35,5,0,2,3,14,1,3,0.6666666666666666,5,2.5
184851,0.5686907956358799,0,23,0,7,1,3,6,1,4,0.3333333333333333,7,7.0
184853,0.6018132606256196,0,40,4,2,1,4,19,3,3,0.25,6,6.0
184858,0.4543399659095971,0,40,1,0,4,5,13,1,5,0.8,1,0.25
184859,0.5876668352329384,1,21,1,1,1,3,4,1,5,0.3333333333333333,2,2.0
184867,0.5568136746475983,1,18,0,0,2,3,10,2,2,0.6666666666666666,0,0.0
184871,0.4900191175057096,0,31,0,0,3,4,5,2,4,0.75,0,0.0
184875,0.519656411398209,1,26,1,0,3,4,6,2,4,0.75,1,0.3333333333333333
184896,0.6183867364246647,1,51,5,0,1,5,23,1,5,0.2,5,5.0
184898,0.6703493059983394,1,172,0,17,2,4,39,2,4,0.5,17,8.5
184902,0.6008995484134351,0,12,0,1,1,3,2,1,2,0.3333333333333333,1,1.0
184916,0.6074362138600946,1,42,5,0,1,5,8,1,4,0.2,5,5.0
184919,0.4385523117903126,0,30,3,0,4,6,14,1,5,0.6666666666666666,3,0.75
184934,0.6229651452038821,1,12,0,0,1,4,10,1,4,0.25,0,0.0
184950,0.5953286180335527,1,113,0,12,3,6,25,1,5,0.5,12,4.0
184951,0.5893423384650737,1,42,7,0,1,3,22,4,2,0.3333333333333333,7,7.0
184965,0.6285716312204351,0,10,1,0,1,3,6,1,3,0.3333333333333333,1,1.0
184968,0.616838545769916,1,19,3,1,1,3,11,1,2,0.3333333333333333,4,4.0
185011,0.5597690796221092,0,67,0,10,3,6,22,1,5,0.5,10,3.3333333333333335
185012,0.5487601194457388,1,6,0,0,1,1,2,1,0,1.0,0,0.0
185022,0.49956958336369683,0,18,0,0,3,3,11,2,2,1.0,0,0.0
185044,0.5488170892964471,0,14,5,0,1,2,8,1,4,0.5,5,5.0
185046,0.6169022294299882,0,20,3,0,1,3,5,1,2,0.3333333333333333,3,3.0
185049,0.6261372142402777,1,29,11,0,1,3,9,1,2,0.3333333333333333,11,11.0
185073,0.4944380686307312,0,61,19,0,4,6,21,1,5,0.6666666666666666,19,4.75
185078,0.46327072153639204,1,51,1,1,4,4,24,1,4,1.0,2,0.5
185080,0.523773488403696,1,105,11,1,2,6,29,1,5,0.3333333333333333,12,6.0
185084,0.4294850629642813,1,3,0,0,2,2,3,2,1,1.0,0,0.0
185090,0.5941081927568693,0,9,1,0,1,4,6,1,5,0.25,1,1.0
185091,0.24142021730385171,0,95,11,0,11,6,38,1,5,1.8333333333333333,11,1.0
185093,0.6389781030309412,1,15,1,0,1,4,11,2,4,0.25,1,1.0
185140,0.5644787495728386,1,18,2,0,2,5,9,1,5,0.4,2,1.0
185147,0.6440160709254286,1,16,0,0,1,3,2,2,2,0.3333333333333333,0,0.0
185149,0.5522938896032766,0,22,8,0,1,6,4,1,5,0.16666666666666666,8,8.0
185155,0.4509793496259626,0,194,15,2,4,6,40,1,5,0.6666666666666666,17,4.25
185160,0.6742603349059313,1,85,32,4,1,6,11,1,5,0.16666666666666666,36,36.0
